# q = 1.8153361174005404e+01 m1 = 9.4778984268530453e-01 m2 = 5.2210157314695332e-02 chi1 = 9.3312665151825458e-01 chi2 = 4.2824963485893319e-02 lm = 22 Mtot = 2.7453213230060959e+02 distance = 7.9370079055085316e+03
#fHz   cexp_i_alpha(re im)   cexp_i_epsilon(re im)    cexp_i_betah(re im)
5.7875000000000000e+01  5.7958789483056830e+00  -4.4295456943581213e-01  4.2861210331159243e-02
5.8125000000000000e+01  5.8070896136601480e+00  -4.4045902272730952e-01  4.2999076431544131e-02
5.8375000000000000e+01  5.8182382176561198e+00  -4.3801434989093346e-01  4.3135100021415386e-02
5.8625000000000000e+01  5.8293241450079583e+00  -4.3562122494415867e-01  4.3269277985848842e-02
5.8874999999999993e+01  5.8403467966321605e+00  -4.3328030444632848e-01  4.3401608649519210e-02
5.9125000000000000e+01  5.8513056664233343e+00  -4.3099215161615057e-01  4.3532091223401070e-02
5.9374999999999993e+01  5.8622003154546922e+00  -4.2875726190935781e-01  4.3660725830546115e-02
5.9624999999999993e+01  5.8730302118027291e+00  -4.2657622143177187e-01  4.3787514657084171e-02
5.9874999999999993e+01  5.8837950196972280e+00  -4.2444942108224293e-01  4.3912459758906619e-02
6.0125000000000000e+01  5.8944944254839529e+00  -4.2237722869161276e-01  4.4035564201806189e-02
6.0375000000000000e+01  5.9051280898968734e+00  -4.2036003623777329e-01  4.4156832458353487e-02
6.0625000000000000e+01  5.9156956908749168e+00  -4.1839821754508799e-01  4.4276270067479848e-02
6.0875000000000000e+01  5.9261970822749150e+00  -4.1649197145408756e-01  4.4393882052216532e-02
6.1124999999999993e+01  5.9366320415647387e+00  -4.1464157125489542e-01  4.4509675163681497e-02
6.1375000000000000e+01  5.9470003848018367e+00  -4.1284725106824371e-01  4.4623656811294619e-02
6.1624999999999993e+01  5.9573020167999342e+00  -4.1110915630670775e-01  4.4735834450151342e-02
6.1874999999999993e+01  5.9675367756667237e+00  -4.0942749734408013e-01  4.4846217181040884e-02
6.2124999999999993e+01  5.9777046753237695e+00  -4.0780230989397115e-01  4.4954813018995017e-02
6.2375000000000000e+01  5.9878055836212356e+00  -4.0623377311197828e-01  4.5061632491467093e-02
6.2625000000000000e+01  5.9978395917967182e+00  -4.0472184456771654e-01  4.5166684244075203e-02
6.2875000000000000e+01  6.0078065793503281e+00  -4.0326669019069739e-01  4.5269980312897605e-02
6.3125000000000000e+01  6.0177066574335099e+00  -4.0186824623380657e-01  4.5371530535124251e-02
6.3374999999999993e+01  6.0275398486245333e+00  -4.0052653567413499e-01  4.5471346563421659e-02
6.3625000000000000e+01  6.0373062602633514e+00  -3.9924149699944822e-01  4.5569439537967646e-02
6.3874999999999993e+01  6.0470059199590338e+00  -3.9801314672110744e-01  4.5665822380966281e-02
6.4125000000000000e+01  6.0566389945506893e+00  -3.9684136311268725e-01  4.5760506578615918e-02
6.4375000000000000e+01  6.0662055986856949e+00  -3.9572607531787085e-01  4.5853504926393347e-02
6.4625000000000000e+01  6.0757058306985741e+00  -3.9466722792179532e-01  4.5944831071751902e-02
6.4875000000000000e+01  6.0851399350483941e+00  -3.9366462055298523e-01  4.6034496772025507e-02
6.5125000000000000e+01  6.0945080189041372e+00  -3.9271818780539292e-01  4.6122516535981657e-02
6.5375000000000000e+01  6.1038102996344765e+00  -3.9182775483967269e-01  4.6208903475349485e-02
6.5624999999999986e+01  6.1130469762125976e+00  -3.9099316439985587e-01  4.6293671433330859e-02
6.5875000000000000e+01  6.1222182386957265e+00  -3.9021426746724508e-01  4.6376834855648162e-02
6.6125000000000000e+01  6.1313243553596743e+00  -3.8949083724187483e-01  4.6458407071204195e-02
6.6375000000000000e+01  6.1403655636968386e+00  -3.8882267679077165e-01  4.6538402321935103e-02
6.6625000000000000e+01  6.1493420693125431e+00  -3.8820962014771121e-01  4.6616835884294897e-02
6.6875000000000000e+01  6.1582541638285120e+00  -3.8765141592153274e-01  4.6693721577903864e-02
6.7125000000000000e+01  6.1671020959295886e+00  -3.8714785463002821e-01  4.6769074421996668e-02
6.7374999999999986e+01  6.1758861936765044e+00  -3.8669864795861386e-01  4.6842907911699795e-02
6.7625000000000000e+01  6.1846066234136874e+00  -3.8630366678625050e-01  4.6915239587122723e-02
6.7874999999999986e+01  6.1932637906597048e+00  -3.8596254543746600e-01  4.6986081601533912e-02
6.8125000000000000e+01  6.2018579708075254e+00  -3.8567504626929949e-01  4.7055449356017513e-02
6.8375000000000000e+01  6.2103894030892537e+00  -3.8544096691506002e-01  4.7123359509774851e-02
6.8625000000000000e+01  6.2188584836756036e+00  -3.8525994968837818e-01  4.7189824806309441e-02
6.8875000000000000e+01  6.2272654537311238e+00  -3.8513178951571225e-01  4.7254862308743720e-02
6.9125000000000000e+01  6.2356106588977873e+00  -3.8505617781481938e-01  4.7318486437513109e-02
6.9375000000000000e+01  6.2438944956982390e+00  -3.8503275541527149e-01  4.7380710117149318e-02
6.9624999999999986e+01  6.2521171986350366e+00  -3.8506132270319737e-01  4.7441551259400340e-02
6.9875000000000000e+01  6.2602791358587044e+00  -3.8514154780097787e-01  4.7501023924109827e-02
7.0124999999999986e+01  6.2683806723190241e+00  -3.8527310165234363e-01  4.7559142238339465e-02
7.0375000000000000e+01  6.2764220913116153e+00  -3.8545573545749789e-01  4.7615923194575437e-02
7.0625000000000000e+01  6.2844037872101852e+00  -3.8568909046590472e-01  4.7671380083277363e-02
7.0875000000000000e+01  6.2923260854599405e+00  -3.8597287564183302e-01  4.7725528637095033e-02
7.1125000000000000e+01  6.3001893399861402e+00  -3.8630677153491932e-01  4.7778383642784104e-02
7.1375000000000000e+01  6.3079938975588270e+00  -3.8669046545876684e-01  4.7829960209185979e-02
7.1625000000000000e+01  6.3157401414769145e+00  -3.8712360838683324e-01  4.7880271937044923e-02
7.1874999999999986e+01  6.3234283701309995e+00  -3.8760593480346328e-01  4.7929336074875699e-02
7.2125000000000000e+01  6.3310589985945116e+00  -3.8813706376534718e-01  4.7977164815601499e-02
7.2374999999999986e+01  6.3386323435690919e+00  -3.8871671113977335e-01  4.8023774748426652e-02
7.2625000000000000e+01  6.3461487859829466e+00  -3.8934452914802620e-01  4.8069179487544363e-02
7.2875000000000000e+01  6.3536086852385401e+00  -3.9002019099820195e-01  4.8113393594892237e-02
7.3125000000000000e+01  6.3610123822912472e+00  -3.9074338785105800e-01  4.8156432673954856e-02
7.3375000000000000e+01  6.3683602633873129e+00  -3.9151376592829301e-01  4.8198309768545042e-02
7.3625000000000000e+01  6.3756526859325717e+00  -3.9233099967232876e-01  4.8239039408581104e-02
7.3875000000000000e+01  6.3828900015233341e+00  -3.9319476902500705e-01  4.8278636505059064e-02
7.4124999999999986e+01  6.3900725883695291e+00  -3.9410472743578628e-01  4.8317114106324770e-02
7.4375000000000000e+01  6.3972007800090447e+00  -3.9506057221391400e-01  4.8354488363000728e-02
7.4625000000000000e+01  6.4042749679544322e+00  -3.9606194323799881e-01  4.8390771032475390e-02
7.4875000000000000e+01  6.4112954991458029e+00  -3.9710852415763531e-01  4.8425977088900243e-02
7.5125000000000000e+01  6.4182627241603942e+00  -3.9819999482294177e-01  4.8460121388950658e-02
7.5375000000000000e+01  6.4251770222072837e+00  -3.9933600662319613e-01  4.8493215871420157e-02
7.5625000000000000e+01  6.4320387402445300e+00  -4.0051624257181295e-01  4.8525275445960088e-02
7.5875000000000000e+01  6.4388482432608303e+00  -4.0174036769137045e-01  4.8556312954694612e-02
7.6125000000000000e+01  6.4456058881231222e+00  -4.0300805482457847e-01  4.8586341869081451e-02
7.6374999999999986e+01  6.4523120314498907e+00  -4.0431897686918328e-01  4.8615375423390450e-02
7.6625000000000000e+01  6.4589670227186557e+00  -4.0567281358270080e-01  4.8643427968207496e-02
7.6875000000000000e+01  6.4655712245860917e+00  -4.0706923153299712e-01  4.8670510921597882e-02
7.7125000000000000e+01  6.4721249820371085e+00  -4.0850791454734869e-01  4.8696639204153798e-02
7.7375000000000000e+01  6.4786286520046064e+00  -4.0998853448436456e-01  4.8721824177485308e-02
7.7625000000000000e+01  6.4850825822346705e+00  -4.1151077209462184e-01  4.8746079075671050e-02
7.7875000000000000e+01  6.4914871201082951e+00  -4.1307430831785563e-01  4.8769418318109985e-02
7.8125000000000000e+01  6.4978426152086941e+00  -4.1467882175184334e-01  4.8791853245100172e-02
7.8375000000000000e+01  6.5041494119588847e+00  -4.1632399592085401e-01  4.8813395787168284e-02
7.8624999999999986e+01  6.5104078530460852e+00  -4.1800951589926383e-01  4.8834058616409069e-02
7.8875000000000000e+01  6.5166182811138151e+00  -4.1973506664374804e-01  4.8853854551221043e-02
7.9125000000000000e+01  6.5227810364908807e+00  -4.2150033523718999e-01  4.8872795779315276e-02
7.9375000000000000e+01  6.5288964657824220e+00  -4.2330500241131785e-01  4.8890895956977591e-02
7.9625000000000000e+01  6.5349648863203189e+00  -4.2514877763744696e-01  4.8908163258809971e-02
7.9875000000000000e+01  6.5409866503271070e+00  -4.2703133579732055e-01  4.8924612960763829e-02
8.0125000000000000e+01  6.5469620880312478e+00  -4.2895237333181679e-01  4.8940256173474250e-02
8.0375000000000000e+01  6.5528915254579401e+00  -4.3091159068313711e-01  4.8955103928045661e-02
8.0625000000000000e+01  6.5587752929062662e+00  -4.3290868392949511e-01  4.8969168045995173e-02
8.0874999999999986e+01  6.5646137006701686e+00  -4.3494336875262318e-01  4.8982458483529792e-02
8.1125000000000000e+01  6.5704071326999482e+00  -4.3701528798455325e-01  4.8994992084106771e-02
8.1375000000000000e+01  6.5761558252117478e+00  -4.3912423014975577e-01  4.9006772383519893e-02
8.1625000000000000e+01  6.5818601840059001e+00  -4.4126981623020711e-01  4.9017817656067261e-02
8.1875000000000000e+01  6.5875204568854997e+00  -4.4345182304071873e-01  4.9028133444852288e-02
8.2125000000000000e+01  6.5931369963712356e+00  -4.4566992388523818e-01  4.9037733474657300e-02
8.2375000000000000e+01  6.5987101165994808e+00  -4.4792382982678491e-01  4.9046628511279881e-02
8.2625000000000000e+01  6.6042401158401587e+00  -4.5021326746011248e-01  4.9054828442322777e-02
8.2875000000000000e+01  6.6097273491248805e+00  -4.5253790720889242e-01  4.9062346452982505e-02
8.3124999999999986e+01  6.6151720243330239e+00  -4.5489756465277109e-01  4.9069187595103508e-02
8.3375000000000000e+01  6.6205745783575125e+00  -4.5729182913176247e-01  4.9075369285950438e-02
8.3625000000000000e+01  6.6259351946306104e+00  -4.5972054011177477e-01  4.9080895723767774e-02
8.3875000000000000e+01  6.6312542645126715e+00  -4.6218333163227632e-01  4.9085781542550500e-02
8.4125000000000000e+01  6.6365320395945364e+00  -4.6467997561474350e-01  4.9090034603693468e-02
8.4375000000000000e+01  6.6417688128005556e+00  -4.6721020304566885e-01  4.9093664835935247e-02
8.4625000000000000e+01  6.6469649057191500e+00  -4.6977371648470179e-01  4.9096683305168344e-02
8.4875000000000000e+01  6.6521206184635586e+00  -4.7237023957381608e-01  4.9099100067124014e-02
8.5125000000000000e+01  6.6572362087835222e+00  -4.7499953767214143e-01  4.9100923578578246e-02
8.5375000000000000e+01  6.6623119782821707e+00  -4.7766133271230782e-01  4.9102163995181726e-02
8.5624999999999986e+01  6.6673482060247720e+00  -4.8035536876823759e-01  4.9102830618685638e-02
8.5875000000000000e+01  6.6723452256526103e+00  -4.8308133589369362e-01  4.9102934539362514e-02
8.6125000000000000e+01  6.6773031561212379e+00  -4.8583913606567775e-01  4.9102479797890751e-02
8.6375000000000000e+01  6.6822225190364977e+00  -4.8862827345491899e-01  4.9101483429008212e-02
8.6625000000000000e+01  6.6871034673924896e+00  -4.9144861618946978e-01  4.9099950516595159e-02
8.6875000000000000e+01  6.6919462084406582e+00  -4.9429997870470377e-01  4.9097888170657321e-02
8.7125000000000000e+01  6.6967511165545641e+00  -4.9718201024328001e-01  4.9095308352000398e-02
8.7375000000000000e+01  6.7015184184795773e+00  -5.0009450575945236e-01  4.9092218642301483e-02
8.7625000000000000e+01  6.7062484233146851e+00  -5.0303717874553611e-01  4.9088628890251479e-02
8.7875000000000000e+01  6.7109413441271402e+00  -5.0600983745155226e-01  4.9084546341454899e-02
8.8125000000000000e+01  6.7155975041767206e+00  -5.0901218115727165e-01  4.9079981077469352e-02
8.8375000000000000e+01  6.7202170855905479e+00  -5.1204404846718266e-01  4.9074939585395577e-02
8.8625000000000000e+01  6.7248004345700343e+00  -5.1510511577471840e-01  4.9069432355871662e-02
8.8875000000000000e+01  6.7293477393318106e+00  -5.1819521545691005e-01  4.9063466023847806e-02
8.9125000000000000e+01  6.7338592975869656e+00  -5.2131407160026022e-01  4.9057049776118702e-02
8.9375000000000000e+01  6.7383353217581350e+00  -5.2446149245741580e-01  4.9050190812227730e-02
8.9625000000000000e+01  6.7427761010194214e+00  -5.2763721033640287e-01  4.9042897993387957e-02
8.9875000000000000e+01  6.7471819028991726e+00  -5.3084097882650250e-01  4.9035179607077893e-02
9.0125000000000000e+01  6.7515529391336537e+00  -5.3407260654730671e-01  4.9027042742758577e-02
9.0375000000000000e+01  6.7558894557473836e+00  -5.3733186813408240e-01  4.9018495186668440e-02
9.0625000000000000e+01  6.7601917052584666e+00  -5.4061853170070640e-01  4.9009544794749636e-02
9.0875000000000000e+01  6.7644599253084206e+00  -5.4393237996113752e-01  4.9000199080925837e-02
9.1125000000000000e+01  6.7686943829638748e+00  -5.4727316644364121e-01  4.8990466048904967e-02
9.1375000000000000e+01  6.7728952542520870e+00  -5.5064073456180962e-01  4.8980351997619548e-02
9.1625000000000000e+01  6.7770628170391598e+00  -5.5403482696840500e-01  4.8969865034098302e-02
9.1875000000000000e+01  6.7811972710189128e+00  -5.5745526348814867e-01  4.8959011827492904e-02
9.2125000000000000e+01  6.7852988237435996e+00  -5.6090185608335563e-01  4.8947799178287489e-02
9.2375000000000000e+01  6.7893678448043646e+00  -5.6437425642093775e-01  4.8936236478613823e-02
9.2625000000000000e+01  6.7934044631825401e+00  -5.6787235393441193e-01  4.8924329071012830e-02
9.2875000000000000e+01  6.7974089567379652e+00  -5.7139589077687214e-01  4.8912084690418946e-02
9.3125000000000000e+01  6.8013814226660765e+00  -5.7494478763135293e-01  4.8899508216754935e-02
9.3374999999999986e+01  6.8053221463042508e+00  -5.7851877906679494e-01  4.8886607426042651e-02
9.3625000000000000e+01  6.8092312121866954e+00  -5.8211779811366648e-01  4.8873387051840501e-02
9.3875000000000014e+01  6.8131092676217353e+00  -5.8574122119265848e-01  4.8859859906303572e-02
9.4125000000000000e+01  6.8169561222296444e+00  -5.8938925299651768e-01  4.8846026623965470e-02
9.4374999999999986e+01  6.8207721621491197e+00  -5.9306152801255418e-01  4.8831896088992383e-02
9.4624999999999986e+01  6.8245574984952233e+00  -5.9675795261802245e-01  4.8817473282129681e-02
9.4875000000000000e+01  6.8283123500878737e+00  -6.0047832658155764e-01  4.8802764639790594e-02
9.5125000000000000e+01  6.8320371293030044e+00  -6.0422225812567021e-01  4.8787779016515098e-02
9.5375000000000000e+01  6.8357317590766042e+00  -6.0798983948978425e-01  4.8772518868968627e-02
9.5624999999999986e+01  6.8393965312522846e+00  -6.1178079793455709e-01  4.8756991412385181e-02
9.5875000000000000e+01  6.8430318524416416e+00  -6.1559474708014994e-01  4.8741205117111913e-02
9.6125000000000014e+01  6.8466377205226046e+00  -6.1943170478308041e-01  4.8725163364997943e-02
9.6375000000000000e+01  6.8502141724850034e+00  -6.2329165015557342e-01  4.8708870141640916e-02
9.6624999999999986e+01  6.8537618269634111e+00  -6.2717398675565228e-01  4.8692336127297453e-02
9.6874999999999986e+01  6.8572805937830843e+00  -6.3107881931806542e-01  4.8675563679315338e-02
9.7125000000000000e+01  6.8607707889492557e+00  -6.3500585061920933e-01  4.8658559790483440e-02
9.7375000000000000e+01  6.8642324445861478e+00  -6.3895506424207982e-01  4.8641328251847499e-02
9.7625000000000000e+01  6.8676657462192301e+00  -6.4292629190290196e-01  4.8623874546689858e-02
9.7874999999999986e+01  6.8710712285293027e+00  -6.4691901969129662e-01  4.8606207730731453e-02
9.8125000000000000e+01  6.8744486964080682e+00  -6.5093345581273621e-01  4.8588329111651417e-02
9.8375000000000014e+01  6.8777985166571014e+00  -6.5496925231170611e-01  4.8570245852586499e-02
9.8625000000000000e+01  6.8811209243498599e+00  -6.5902619149572228e-01  4.8551963639712148e-02
9.8874999999999986e+01  6.8844158474390404e+00  -6.6310435957416836e-01  4.8533485103508744e-02
9.9124999999999986e+01  6.8876838786008179e+00  -6.6720318471978990e-01  4.8514819303427145e-02
9.9375000000000000e+01  6.8909247922216847e+00  -6.7132290499523961e-01  4.8495967349634565e-02
9.9625000000000000e+01  6.8941389769295203e+00  -6.7546315036622051e-01  4.8476936187603376e-02
9.9875000000000000e+01  6.8973265173971692e+00  -6.7962385159841610e-01  4.8457729841822769e-02
1.0012499999999999e+02  6.9004878087933079e+00  -6.8380463197665797e-01  4.8438355088758878e-02
1.0037500000000000e+02  6.9036227424318151e+00  -6.8800561354052547e-01  4.8418814143308779e-02
1.0062500000000001e+02  6.9067316630286708e+00  -6.9222646935059240e-01  4.8399113207436596e-02
1.0087500000000000e+02  6.9098144328170248e+00  -6.9646735012137961e-01  4.8379254284728744e-02
1.0112500000000000e+02  6.9128718850465303e+00  -7.0072744496987305e-01  4.8359247517632493e-02
1.0137499999999999e+02  6.9159033857509220e+00  -7.0500739582185190e-01  4.8339090716215526e-02
1.0162499999999997e+02  6.9189096118638496e+00  -7.0930654639778457e-01  4.8318792546540347e-02
1.0187499999999997e+02  6.9218906538652671e+00  -7.1362482107306402e-01  4.8298356741076763e-02
1.0212499999999997e+02  6.9248464935468537e+00  -7.1796225181364148e-01  4.8277786190666402e-02
1.0237499999999997e+02  6.9277776697515892e+00  -7.2231831876595276e-01  4.8257088053155969e-02
1.0262499999999999e+02  6.9306840144464639e+00  -7.2669320213584188e-01  4.8236263971220376e-02
1.0287499999999997e+02  6.9335656358495577e+00  -7.3108680845360885e-01  4.8215317730126522e-02
1.0312499999999999e+02  6.9364229812305505e+00  -7.3549870829302755e-01  4.8194255540301288e-02
1.0337499999999997e+02  6.9392559700709979e+00  -7.3992899498442233e-01  4.8173079676078846e-02
1.0362499999999999e+02  6.9420648380965781e+00  -7.4437744850047016e-01  4.8151794684178205e-02
1.0387499999999997e+02  6.9448497358774652e+00  -7.4884393309404196e-01  4.8130404437532581e-02
1.0412499999999997e+02  6.9476107927808863e+00  -7.5332833395393717e-01  4.8108912624537287e-02
1.0437499999999997e+02  6.9503483992007968e+00  -7.5783027753885124e-01  4.8087324633551740e-02
1.0462499999999997e+02  6.9530623978131869e+00  -7.6234993295560871e-01  4.8065642106747679e-02
1.0487499999999999e+02  6.9557529748866944e+00  -7.6688712879112142e-01  4.8043868992049592e-02
1.0512499999999997e+02  6.9584203660669486e+00  -7.7144164461192499e-01  4.8022009483609421e-02
1.0537499999999999e+02  6.9610646815725241e+00  -7.7601338420950450e-01  4.8000066914931465e-02
1.0562499999999997e+02  6.9636862903674199e+00  -7.8060199484634296e-01  4.7978046179093931e-02
1.0587499999999999e+02  6.9662849167687710e+00  -7.8520776265042924e-01  4.7955948118491042e-02
1.0612499999999997e+02  6.9688609597363875e+00  -7.8983030501145279e-01  4.7933777727576156e-02
1.0637499999999997e+02  6.9714142881071703e+00  -7.9446976471334896e-01  4.7911536732213163e-02
1.0662499999999997e+02  6.9739455827681462e+00  -7.9912547949103629e-01  4.7889231638193822e-02
1.0687499999999997e+02  6.9764547838090767e+00  -8.0379752132742510e-01  4.7866864458872595e-02
1.0712499999999999e+02  6.9789418904291933e+00  -8.0848590357632011e-01  4.7844437579636592e-02
1.0737499999999997e+02  6.9814067574870560e+00  -8.1319078265855405e-01  4.7821952576814146e-02
1.0762499999999999e+02  6.9838501300326019e+00  -8.1791143230722874e-01  4.7799415957166441e-02
1.0787499999999997e+02  6.9862717664497298e+00  -8.2264810444874392e-01  4.7776828654196538e-02
1.0812499999999999e+02  6.9886718786491189e+00  -8.2740060127667725e-01  4.7754194098122107e-02
1.0837499999999997e+02  6.9910506386218705e+00  -8.3216876448097654e-01  4.7731515429496732e-02
1.0862499999999997e+02  6.9934081719469967e+00  -8.3695248171315173e-01  4.7708795505420939e-02
1.0887499999999997e+02  6.9957443995708619e+00  -8.4175184350976773e-01  4.7686036092992233e-02
1.0912499999999997e+02  6.9980595536423689e+00  -8.4656663171391466e-01  4.7663240539711951e-02
1.0937499999999999e+02  7.0003541203960893e+00  -8.5139637605833363e-01  4.7640413382640280e-02
1.0962499999999997e+02  7.0026279608664836e+00  -8.5624122630124466e-01  4.7617555956907247e-02
1.0987499999999999e+02  7.0048813452203502e+00  -8.6110092633341973e-01  4.7594671605138382e-02
1.1012499999999997e+02  7.0071137955403202e+00  -8.6597596208681615e-01  4.7571760041426769e-02
1.1037499999999999e+02  7.0093264491901701e+00  -8.7086521702975661e-01  4.7548828647480883e-02
1.1062499999999997e+02  7.0115182622729160e+00  -8.7576973849876882e-01  4.7525874444159531e-02
1.1087499999999997e+02  7.0136904779694600e+00  -8.8068830476733240e-01  4.7502905107263106e-02
1.1112499999999997e+02  7.0158425256082122e+00  -8.8562149361283460e-01  4.7479919859502305e-02
1.1137499999999997e+02  7.0179747718886603e+00  -8.9056895273545456e-01  4.7456922194414275e-02
1.1162499999999999e+02  7.0200873862832660e+00  -8.9553052544708933e-01  4.7433914652680875e-02
1.1187499999999997e+02  7.0221801887989805e+00  -9.0050640179172792e-01  4.7410898216381232e-02
1.1212499999999999e+02  7.0242535532498778e+00  -9.0549622218880277e-01  4.7387876243687739e-02
1.1237499999999997e+02  7.0263077074111333e+00  -9.1049977189240838e-01  4.7364851385390344e-02
1.1262499999999999e+02  7.0283423660182764e+00  -9.1551734528886630e-01  4.7341824118604998e-02
1.1287499999999997e+02  7.0303581877063301e+00  -9.2054829987602727e-01  4.7318798800194441e-02
1.1312499999999997e+02  7.0323547730602840e+00  -9.2559304324635372e-01  4.7295775387684577e-02
1.1337499999999997e+02  7.0343324928986322e+00  -9.3065121843787635e-01  4.7272756962383103e-02
1.1362499999999997e+02  7.0362914270600792e+00  -9.3572275724569698e-01  4.7249745375126197e-02
1.1387499999999999e+02  7.0382318035511044e+00  -9.4080744431459573e-01  4.7226743014611244e-02
1.1412499999999997e+02  7.0401534334600742e+00  -9.4590547813918713e-01  4.7203750626030480e-02
1.1437499999999999e+02  7.0420569227453162e+00  -9.5101626800858519e-01  4.7180771956422188e-02
1.1462499999999997e+02  7.0439415784865522e+00  -9.5614051274849032e-01  4.7157805814405179e-02
1.1487499999999999e+02  7.0458080737901412e+00  -9.6127755485618227e-01  4.7134856111911323e-02
1.1512499999999997e+02  7.0476569873190620e+00  -9.6642683045757272e-01  4.7111926280577171e-02
1.1537499999999997e+02  7.0494871113551696e+00  -9.7158954951790166e-01  4.7089013267522427e-02
1.1562499999999997e+02  7.0512998477758995e+00  -9.7676433058459899e-01  4.7066123392119436e-02
1.1587499999999997e+02  7.0530947446831540e+00  -9.8195163300087751e-01  4.7043256279650496e-02
1.1612499999999999e+02  7.0548720509181706e+00  -9.8715122018039070e-01  4.7020414012357306e-02
1.1637499999999997e+02  7.0566315315378860e+00  -9.9236333598553328e-01  4.6997596988779262e-02
1.1662499999999999e+02  7.0583737757527709e+00  -9.9758740564805271e-01  4.6974808361464906e-02
1.1687499999999997e+02  7.0600986065521072e+00  -1.0028236153909402e+00  4.6952048657917758e-02
1.1712499999999999e+02  7.0618059077584627e+00  -1.0080720910061385e+00  4.6929318614884107e-02
1.1737499999999997e+02  7.0634963534245863e+00  -1.0133321732273184e+00  4.6906621497547971e-02
1.1762499999999997e+02  7.0651696866596705e+00  -1.0186041275152742e+00  4.6883957503203816e-02
1.1787499999999997e+02  7.0668262680991605e+00  -1.0238876058159052e+00  4.6861328781045708e-02
1.1812499999999997e+02  7.0684655286540989e+00  -1.0291831837321714e+00  4.6838734539570437e-02
1.1837499999999999e+02  7.0700885734301675e+00  -1.0344897734228153e+00  4.6816179154406487e-02
1.1862499999999997e+02  7.0716946158313272e+00  -1.0398081665407166e+00  4.6793661125742562e-02
1.1887499999999999e+02  7.0732843210422116e+00  -1.0451377122000398e+00  4.6771183368640182e-02
1.1912499999999997e+02  7.0748571161961937e+00  -1.0504789896924720e+00  4.6748745051576439e-02
1.1937499999999999e+02  7.0764139781401099e+00  -1.0558310382662470e+00  4.6726349889708453e-02
1.1962499999999997e+02  7.0779539222777563e+00  -1.0611948463587217e+00  4.6703995843109011e-02
1.1987499999999997e+02  7.0794789944347913e+00  -1.0665683906177206e+00  4.6681689534670535e-02
1.2012499999999999e+02  7.0809871238872271e+00  -1.0719537389200906e+00  4.6659425818097802e-02
1.2037499999999997e+02  7.0824792172532769e+00  -1.0773500000411920e+00  4.6637208007208317e-02
1.2062499999999999e+02  7.0839558844738466e+00  -1.0827565774802461e+00  4.6615038472825547e-02
1.2087499999999997e+02  7.0854166647500696e+00  -1.0881739389962304e+00  4.6592916605279526e-02
1.2112499999999999e+02  7.0868613903387043e+00  -1.0936022610746465e+00  4.6570842618788445e-02
1.2137499999999997e+02  7.0882910312329619e+00  -1.0990405891053672e+00  4.6548819712401421e-02
1.2162499999999999e+02  7.0897055152385011e+00  -1.1044890044354130e+00  4.6526848242289379e-02
1.2187499999999997e+02  7.0911040116127877e+00  -1.1099483425951204e+00  4.6504926622276357e-02
1.2212499999999997e+02  7.0924877553307022e+00  -1.1154173852954057e+00  4.6483058569533206e-02
1.2237499999999999e+02  7.0938556519459057e+00  -1.1208972302470395e+00  4.6461241812459718e-02
1.2262499999999997e+02  7.0952090740108948e+00  -1.1263865221846365e+00  4.6439480285617923e-02
1.2287499999999999e+02  7.0965465500319160e+00  -1.1318867337853620e+00  4.6417770809679411e-02
1.2312499999999997e+02  7.0978698641576239e+00  -1.1373961003064958e+00  4.6396118196307297e-02
1.2337499999999999e+02  7.0991779709127272e+00  -1.1429156707891881e+00  4.6374520306993461e-02
1.2362499999999997e+02  7.1004716977731235e+00  -1.1484446316637023e+00  4.6352979500048519e-02
1.2387499999999999e+02  7.1017507187766480e+00  -1.1539833164201965e+00  4.6331495355070550e-02
1.2412499999999997e+02  7.1030152209247710e+00  -1.1595315483579092e+00  4.6310068637913392e-02
1.2437499999999997e+02  7.1042648892722289e+00  -1.1650896500133952e+00  4.6288698948404532e-02
1.2462499999999999e+02  7.1054999272511630e+00  -1.1706574283075484e+00  4.6267387060492375e-02
1.2487499999999997e+02  7.1067210853637279e+00  -1.1762341458951218e+00  4.6246134919013152e-02
1.2512499999999999e+02  7.1079286023809578e+00  -1.1818195743653606e+00  4.6224943255826781e-02
1.2537499999999997e+02  7.1091215707332722e+00  -1.1874146256924334e+00  4.6203810279675309e-02
1.2562499999999996e+02  7.1103008695276833e+00  -1.1930184344296824e+00  4.6182738104607483e-02
1.2587499999999997e+02  7.1114656138969563e+00  -1.1986318900074342e+00  4.6161725003048756e-02
1.2612499999999999e+02  7.1126163874180079e+00  -1.2042544209103019e+00  4.6140772385631974e-02
1.2637499999999997e+02  7.1137540856331984e+00  -1.2098851451048969e+00  4.6119882243208260e-02
1.2662499999999997e+02  7.1148773930924953e+00  -1.2155253804629318e+00  4.6099051939955969e-02
1.2687499999999999e+02  7.1159877673325020e+00  -1.2211736856511473e+00  4.6078284554232712e-02
1.2712499999999997e+02  7.1170835854083530e+00  -1.2268316846070202e+00  4.6057576862942713e-02
1.2737499999999999e+02  7.1181670705162974e+00  -1.2324971738871042e+00  4.6036933358684834e-02
1.2762499999999997e+02  7.1192368442709828e+00  -1.2381715340700956e+00  4.6016351303183427e-02
1.2787499999999996e+02  7.1202932638880911e+00  -1.2438544185536871e+00  4.5995831409009501e-02
1.2812499999999997e+02  7.1213363856165985e+00  -1.2495457802102203e+00  4.5975373759738515e-02
